time,current,voltage,power,SOC
3002.0,-0.191236,3.600066,-0.688462221576,42.688414
3003.0,-0.1908585,3.6004,-0.6871669434,42.716309
3004.0,-0.1919415,3.600652,-0.691114545858,42.744362
3005.0,-0.1931085,3.600969,-0.6953777221365,42.772586
3006.0,-0.1958145,3.601316,-0.7051898918820001,42.801205
3007.0,-0.1961655,3.601525,-0.7064949523875,42.829875
3008.0,-0.196402,3.601828,-0.707406222856,42.858580
3009.0,-0.198409,3.602186,-0.7147061220740001,42.887578
3010.0,-0.1988025,3.602315,-0.7161492277875,42.916634
3011.0,-0.201322,3.602731,-0.725309010382,42.946058
3012.0,-0.2020565,3.602912,-0.727991788528,42.975589
3013.0,-0.202693,3.603121,-0.730327404853,43.005213
3014.0,-0.204298,3.603509,-0.7361896816819999,43.035072
3015.0,-0.203075,3.603781,-0.7318378265750001,43.064753
3016.0,-0.206756,3.604207,-0.745191422492,43.094971
3017.0,-0.2061035,3.604418,-0.7428831652629999,43.125094
3018.0,-0.208466,3.604662,-0.751449468492,43.155562
3019.0,-0.209419,3.605095,-0.754975389805,43.186169
3020.0,-0.2101315,3.605347,-0.7575969731305,43.216881
3021.0,-0.211272,3.605582,-0.7617585203039999,43.247759
3022.0,-0.211029,3.605894,-0.760948204926,43.278602
3023.0,-0.214149,3.606257,-0.772276330293,43.309900
3024.0,-0.214834,3.60652,-0.77480311768,43.341299
3025.0,-0.2163605,3.60676,-0.78036039698,43.372921
3026.0,-0.190666,3.601751,-0.6867314561660001,43.400788
3027.0,-0.19087,3.601956,-0.68750534172,43.428684
3028.0,-0.1917625,3.602219,-0.6907705209875,43.456711
3029.0,-0.192852,3.602421,-0.694734094692,43.484897
3030.0,-0.193693,3.602687,-0.697815253091,43.513206
3031.0,-0.1942335,3.602811,-0.6997865903685,43.541594
3032.0,-0.19671,3.603267,-0.70879865157,43.570344
3033.0,-0.1972905,3.603493,-0.7109349357165,43.599178
3034.0,-0.1994775,3.603746,-0.718866242715,43.628333
3035.0,-0.2006735,3.604065,-0.7232403377775,43.657662
3036.0,-0.201784,3.604261,-0.727282201624,43.687154
3037.0,-0.2013995,3.604565,-0.7259575887175,43.716589
3038.0,-0.2023895,3.604755,-0.7295645620725,43.746169
3039.0,-0.2045015,3.605123,-0.7372530611845,43.776058
3040.0,-0.2056425,3.605374,-0.741418122795,43.806113
3041.0,-0.205231,3.605572,-0.739975147132,43.836108
3042.0,-0.2064425,3.605853,-0.7444013079525,43.866281
3043.0,-0.2086805,3.606065,-0.7525154472325,43.896780
3044.0,-0.2087275,3.606377,-0.7527500552675,43.927286
3045.0,-0.210474,3.606685,-0.75911341869,43.958048
3046.0,-0.210749,3.606948,-0.760160684052,43.988850
3047.0,-0.212096,3.607109,-0.765053390464,44.019849
3048.0,-0.2139635,3.607449,-0.7718624141115,44.051120
3049.0,-0.214794,3.607625,-0.77489620425,44.082513
3050.0,-0.2163125,3.608009,-0.7804574468125,44.114128
3051.0,-0.217493,3.608145,-0.784746280485,44.145915
3052.0,-0.215721,3.608444,-0.778417148124,44.177444
3053.0,-0.2190335,3.608831,-0.7904548848384999,44.209456
3054.0,-0.2185875,3.608923,-0.7888654562624999,44.241404
3055.0,-0.220733,3.609303,-0.7966922790990001,44.273665
3056.0,-0.2478635,3.61466,-0.89594227891,44.309891
3057.0,-0.2499325,3.615181,-0.9035512252825001,44.346420
3058.0,-0.2529605,3.615351,-0.9145409966354999,44.383391
3059.0,-0.251765,3.615747,-0.910318543455,44.420187
3060.0,-0.2547055,3.616011,-0.9210178897604999,44.457413
3061.0,-0.253015,3.616309,-0.914980421635,44.494393
3062.0,-0.25551,3.616529,-0.92405932479,44.531736
3063.0,-0.256013,3.616753,-0.925935785789,44.569154
3064.0,-0.2582915,3.617089,-0.9342633434435,44.606904
3065.0,-0.258359,3.617408,-0.934589913472,44.644664
3066.0,-0.258424,3.617755,-0.9349147181199999,44.682434
3067.0,-0.2598925,3.617986,-0.9402874265050001,44.720418
3068.0,-0.2591145,3.618091,-0.9374998404195002,44.758289
3069.0,-0.2622565,3.618477,-0.9489691133505,44.796618
3070.0,-0.263206,3.618745,-0.95247539647,44.835087
3071.0,-0.264466,3.619049,-0.9571154128339999,44.873740
3072.0,-0.2647955,3.619193,-0.9583460200315,44.912441
3073.0,-0.267014,3.619445,-0.9664424872299998,44.951466
3074.0,-0.2670415,3.619764,-0.9666272082059999,44.990495
3075.0,-0.266967,3.61994,-0.96640452198,45.029513
3076.0,-0.2687735,3.620329,-0.9730484964814999,45.068795
3077.0,-0.269823,3.620409,-0.976869617607,45.108231
3078.0,-0.2716005,3.620837,-0.9834211396185001,45.147926
3079.0,-0.2714855,3.620972,-0.983041393906,45.187605
3080.0,-0.272661,3.621356,-0.9874025483159999,45.227456
3081.0,-0.273628,3.621457,-0.9909320359959999,45.267447
3082.0,-0.27425,3.62173,-0.9932594524999999,45.307530
3083.0,-0.2750145,3.621886,-0.996071167347,45.347724
3084.0,-0.275868,3.622185,-0.99924493158,45.388044
3085.0,-0.2758655,3.622398,-0.999294635469,45.428362
3086.0,-0.2774235,3.62277,-1.005041533095,45.468909
3087.0,-0.278815,3.622953,-1.010133640695,45.509659
3088.0,-0.2783205,3.623154,-1.0083980328570001,45.550336
3089.0,-0.2799775,3.623364,-1.01446039431,45.591256
3090.0,-0.281618,3.623724,-1.020505905432,45.632416
3091.0,-0.283287,3.623957,-1.026619906659,45.673819
3092.0,-0.282886,3.624206,-1.0252371385160002,45.715164
3093.0,-0.283902,3.624417,-1.028979235134,45.756658
3094.0,-0.2835895,3.624643,-1.0279106960484998,45.798105
3095.0,-0.2863405,3.624982,-1.037979158371,45.839955
3096.0,-0.285731,3.625192,-1.035829735352,45.881716
3097.0,-0.2874695,3.62548,-1.04221492286,45.923730
3098.0,-0.287889,3.625667,-1.043789646963,45.965807
3099.0,-0.2918835,3.625997,-1.0583686953495,46.008466
3100.0,-0.288768,3.626143,-1.047114061824,46.050671
3101.0,-0.2914085,3.626393,-1.0567617445405002,46.093261
3102.0,-0.291721,3.626567,-1.0579457518070001,46.135898
3103.0,-0.2925395,3.626823,-1.0609889870085,46.178653
3104.0,-0.293831,3.627019,-1.0657306197890002,46.221598
3105.0,-0.2950435,3.627297,-1.0702104024195,46.264720
3106.0,-0.2960175,3.627545,-1.0738168020375,46.307984
3107.0,-0.2973755,3.627861,-1.0788369788055,46.351446
3108.0,-0.2978695,3.627906,-1.080642546267,46.394981
3109.0,-0.29939,3.628329,-1.08628541931,46.438738
3110.0,-0.2989765,3.628443,-1.0848191885894998,46.482435
3111.0,-0.3012535,3.628612,-1.093132065142,46.526464
3112.0,-0.3003525,3.628905,-1.0899506890125001,46.570362
3113.0,-0.300488,3.628967,-1.0904610358959999,46.614279
3114.0,-0.302066,3.629322,-1.0962947792520001,46.658427
3115.0,-0.30296,3.629627,-1.0996317959200002,46.702706
3116.0,-0.3049195,3.629737,-1.1067775911715,46.747271
3117.0,-0.3050355,3.6301,-1.1073093685500002,46.791853
3118.0,-0.3066675,3.630215,-1.1132689585125,46.836674
3119.0,-0.305411,3.630473,-1.108786389403,46.881311
3120.0,-0.3079775,3.630681,-1.1181680576775002,46.926323
3121.0,-0.204121,3.610099,-0.736897017979,46.956156
3122.0,-0.2020635,3.60978,-0.7294047810300001,46.985688
3123.0,-0.2029925,3.609883,-0.7327791748775,47.015357
3124.0,-0.2042475,3.610067,-0.7373471595825,47.045208
3125.0,-0.2049925,3.610092,-0.7400417843099999,47.075169
3126.0,-0.2068925,3.610366,-0.7469576476550001,47.105407
3127.0,-0.206972,3.610426,-0.7472570900719999,47.135656
3128.0,-0.2079505,3.610587,-0.7508233719435001,47.166049
3129.0,-0.2078485,3.610696,-0.7504777475559999,47.196427
3130.0,-0.208481,3.610814,-0.752786113534,47.226897
3131.0,-0.2090005,3.61097,-0.754694535485,47.257444
3132.0,-0.210742,3.611195,-0.76103045669,47.288244
3133.0,-0.211172,3.611271,-0.762599319612,47.319108
3134.0,-0.212728,3.611428,-0.768251855584,47.350199
3135.0,-0.213759,3.611528,-0.771996613752,47.381441
3136.0,-0.2143125,3.611782,-0.7740500298749999,47.412763
3137.0,-0.213399,3.61199,-0.77079505401,47.443952
3138.0,-0.2138245,3.612096,-0.772354621152,47.475204
3139.0,-0.2144755,3.612176,-0.774723253688,47.506550
3140.0,-0.217426,3.612406,-0.785430986956,47.538328
3141.0,-0.218183,3.612545,-0.788195905735,47.570216
3142.0,-0.2186275,3.612917,-0.7898830114175,47.602169
3143.0,-0.219412,3.612822,-0.792696500664,47.634237
3144.0,-0.2192395,3.61296,-0.79210354392,47.666280
3145.0,-0.2197295,3.613083,-0.7939009210485,47.698394
3146.0,-0.2206715,3.613268,-0.797345269462,47.730646
3147.0,-0.221105,3.613542,-0.7989722039099999,47.762961
3148.0,-0.2224285,3.613607,-0.8037691845995,47.795470
3149.0,-0.2237475,3.613767,-0.8085713318325,47.828172
3150.0,-0.2242755,3.61389,-0.810506986695,47.860951
3151.0,-0.2240255,3.614039,-0.8096368939945,47.893693
3152.0,-0.2249285,3.614225,-0.8129422079124999,47.926567
3153.0,-0.225732,3.614251,-0.8158521067319999,47.959558
3154.0,-0.226473,3.614363,-0.818555631699,47.992658
3155.0,-0.2271955,3.614623,-0.8212260797965,48.025864
3156.0,-0.2277745,3.614796,-0.823358351502,48.059154
3157.0,-0.2276675,3.615013,-0.8230209721774999,48.092428
3158.0,-0.229493,3.615095,-0.8296389968350001,48.125970
3159.0,-0.2298135,3.615115,-0.8308022310525,48.159558
3160.0,-0.230206,3.615323,-0.832269046538,48.193203
3161.0,-0.2313335,3.61562,-0.83641402927,48.227014
3162.0,-0.231159,3.615675,-0.835795817325,48.260798
3163.0,-0.2322415,3.615853,-0.8397511244995,48.294741
3164.0,-0.232576,3.615993,-0.840993187968,48.328733
3165.0,-0.234371,3.616139,-0.847518113569,48.362988
3166.0,-0.2331615,3.616184,-0.843154885716,48.397065
3167.0,-0.2355745,3.616424,-0.8519372755879999,48.431495
3168.0,-0.235989,3.616641,-0.8534874929490001,48.465986
3169.0,-0.2340245,3.616536,-0.846358029132,48.500189
3170.0,-0.2356665,3.616855,-0.8523715588575,48.534633
3171.0,-0.2358925,3.617028,-0.85322977749,48.569110
3172.0,-0.238471,3.617192,-0.862595393432,48.603963
3173.0,-0.238932,3.617302,-0.864289201464,48.638884
3174.0,-0.238177,3.617381,-0.861576954437,48.673694
3175.0,-0.238463,3.617512,-0.862642764056,48.708547
3176.0,-0.2397875,3.617583,-0.8674511836125,48.743592
3177.0,-0.241217,3.61786,-0.87268933562,48.778847
3178.0,-0.2415085,3.618032,-0.873785481272,48.814145
3179.0,-0.2415505,3.618097,-0.8739531393985001,48.849448
3180.0,-0.242869,3.618107,-0.878726028983,48.884944
3181.0,-0.2424055,3.618343,-0.8771062440865,48.920373
3182.0,-0.242451,3.618411,-0.877287365361,48.955808
3183.0,-0.2452945,3.618663,-0.8876381312535,48.991659
3184.0,-0.2427795,3.618713,-0.8785493327835,49.027142
3185.0,-0.2439845,3.618772,-0.8829242770339999,49.062801
3186.0,-0.2452895,3.618955,-0.8876916624725,49.098651
3187.0,-0.2451495,3.619175,-0.8872389416625,49.134481
3188.0,-0.2453535,3.619298,-0.888007431843,49.170340
3189.0,-0.2473155,3.619516,-0.895162409298,49.206486
3190.0,-0.2483525,3.619515,-0.8989155990375,49.242784
3191.0,-0.2474285,3.619525,-0.8955736414625,49.278947
3192.0,-0.249254,3.619796,-0.902248632184,49.315376
3193.0,-0.2472015,3.61977,-0.894812573655,49.351505
3194.0,-0.247285,3.61993,-0.8951543900500001,49.387647
3195.0,-0.249119,3.619949,-0.9017980749310001,49.424057
3196.0,-0.2506155,3.620322,-0.9073088081909999,49.460685
3197.0,-0.250165,3.620323,-0.9056781032950001,49.497248
3198.0,-0.2513985,3.620439,-0.9101729339415001,49.533991
3199.0,-0.2516715,3.62052,-0.9111816991799999,49.570773
3200.0,-0.2528145,3.620691,-0.9153631848195,49.607723
3201.0,-0.254166,3.620723,-0.9202646820179999,49.644871
3202.0,-0.251564,3.620858,-0.9108775219120001,49.681638
3203.0,-0.254094,3.62092,-0.9200540464799999,49.718774
3204.0,-0.253448,3.621075,-0.9177542166,49.755817
3205.0,-0.254575,3.621233,-0.921875390975,49.793024
3206.0,-0.254292,3.621158,-0.9208315101360001,49.830190
3207.0,-0.253152,3.621382,-0.916760096064,49.867189
3208.0,-0.2550285,3.621508,-0.923587752978,49.904462
3209.0,-0.255472,3.621541,-0.925202322352,49.941800
3210.0,-0.257,3.621692,-0.930774844,49.979362
3211.0,-0.256703,3.621692,-0.929699201476,50.016880
3212.0,-0.2570255,3.621823,-0.9309008674865,50.054445
3213.0,-0.2570915,3.621908,-0.9311617605819998,50.092020
3214.0,-0.255938,3.622002,-0.927007947876,50.129427
3215.0,-0.25724,3.622141,-0.9317595508400001,50.167023
3216.0,-0.258637,3.622274,-0.936854080538,50.204824
3217.0,-0.2588175,3.622376,-0.93753430038,50.242651
3218.0,-0.256686,3.622362,-0.9298096123320001,50.280167
3219.0,-0.2585985,3.622505,-0.9367743592425,50.317962
3220.0,-0.2586665,3.622564,-0.9370359509060001,50.355767
3221.0,-0.2605055,3.622745,-0.9437449975975001,50.393841
3222.0,-0.2598395,3.622833,-0.9413551153035,50.431818
3223.0,-0.2601755,3.622874,-0.942583054387,50.469843
3224.0,-0.2598595,3.623069,-0.9414888988055001,50.507823
3225.0,-0.261658,3.623084,-0.948008913272,50.546065
3226.0,-0.2612215,3.623151,-0.9464449389465,50.584243
3227.0,-0.2613815,3.623132,-0.9470196768579999,50.622445
3228.0,-0.2602015,3.62332,-0.94279329898,50.660475
3229.0,-0.262635,3.62354,-0.9516684279000001,50.698860
3230.0,-0.263304,3.623523,-0.954088099992,50.737343
3231.0,-0.2619485,3.623448,-0.9491567684279999,50.775628
3232.0,-0.26326,3.623599,-0.95394867274,50.814104
3233.0,-0.263974,3.623703,-0.9565633757219999,50.852685
3234.0,-0.263569,3.623723,-0.955101047387,50.891207
3235.0,-0.2630465,3.623817,-0.9532323784905,50.929652
3236.0,-0.263655,3.623826,-0.9554398440299999,50.968186
3237.0,-0.2645745,3.623985,-0.9588140193824999,51.006855
3238.0,-0.2653635,3.624074,-0.9616969608989998,51.045638
3239.0,-0.2642415,3.62413,-0.9576455473950001,51.084258
3240.0,-0.2646015,3.624229,-0.9589764297435,51.122931
3241.0,-0.264923,3.62415,-0.9601206904500001,51.161650
3242.0,-0.26457,3.624221,-0.9588601499700001,51.200318
3243.0,-0.264829,3.624308,-0.9598218633319999,51.239024
3244.0,-0.2646355,3.624399,-0.9591446415645001,51.277702
3245.0,-0.265979,3.624576,-0.964061099904,51.316575
3246.0,-0.268416,3.624541,-0.972884797056,51.355806
3247.0,-0.264921,3.624638,-0.9602427235980001,51.394525
3248.0,-0.26497,3.62462,-0.9604155614,51.433251
3249.0,-0.2663995,3.624757,-0.9656334524215,51.472186
3250.0,-0.2674775,3.624849,-0.9695655483975,51.511279
3251.0,-0.2651515,3.624766,-0.961112142049,51.550032
3252.0,-0.266243,3.624853,-0.965091737279,51.588945
3253.0,-0.264338,3.624843,-0.958183748934,51.627579
3254.0,-0.26607,3.625005,-0.9645050803499998,51.666466
3255.0,-0.267412,3.624963,-0.969358605756,51.705549
3256.0,-0.2665465,3.624991,-0.9662286635815001,51.744506
3257.0,-0.2671965,3.625081,-0.9686089554165,51.783558
3258.0,-0.266951,3.625106,-0.967725671806,51.822574
3259.0,-0.2670805,3.62526,-0.96823625343,51.861608
3260.0,-0.268034,3.625342,-0.9717149176279999,51.900783
3261.0,-0.266399,3.625201,-0.965749921199,51.939718
3262.0,-0.268736,3.625324,-0.974255070464,51.978995
3263.0,-0.268304,3.625426,-0.972716297504,52.018208
3264.0,-0.2668305,3.62544,-0.9673779679200002,52.057207
3265.0,-0.2671035,3.625377,-0.9683508855194999,52.096245
3266.0,-0.268715,3.625568,-0.9742445051199999,52.135519
3267.0,-0.268456,3.625371,-0.9732525971759999,52.174754
3268.0,-0.267783,3.625512,-0.970850479896,52.213892
3269.0,-0.267722,3.625547,-0.970638693934,52.253021
3270.0,-0.268349,3.625739,-0.972963434911,52.292241
3271.0,-0.269887,3.625704,-0.9785303754479999,52.331686
3272.0,-0.2691065,3.625629,-0.9756803304885001,52.371017
3273.0,-0.2680535,3.625673,-0.9718743375055,52.410194
3274.0,-0.268923,3.625694,-0.9750325075620001,52.449498
3275.0,-0.267511,3.625744,-0.969926403184,52.488596
3276.0,-0.267581,3.625677,-0.9701622773370001,52.527704
3277.0,-0.2679155,3.62574,-0.9713919449699999,52.566861
3278.0,-0.2698775,3.625733,-0.9785037577075,52.606304
3279.0,-0.2682685,3.625824,-0.9726943657440001,52.645513
3280.0,-0.2674835,3.625814,-0.969845419069,52.684606
3281.0,-0.265663,3.625673,-0.9632071661989999,52.723434
3282.0,-0.2681255,3.62575,-0.9721560316250001,52.762622
3283.0,-0.26811,3.625835,-0.97212262185,52.801807
3284.0,-0.267544,3.625725,-0.9700409694000001,52.840910
3285.0,-0.2684865,3.625912,-0.973508422188,52.880150
3286.0,-0.2676635,3.625768,-0.970485753068,52.919270
3287.0,-0.2681225,3.625736,-0.9721414006599999,52.958457
3288.0,-0.2679405,3.625787,-0.9714951816735,52.997618
3289.0,-0.2671135,3.625835,-0.9685094772725,53.036657
3290.0,-0.267863,3.625834,-0.971226772742,53.075807
3291.0,-0.267178,3.625797,-0.9687331908660001,53.114856
3292.0,-0.2688765,3.625677,-0.9748593418905,53.154153
3293.0,-0.265996,3.625723,-0.964427815108,53.193029
3294.0,-0.266563,3.625747,-0.966489997561,53.231988
3295.0,-0.265664,3.625855,-0.96325914272,53.270816
3296.0,-0.2661815,3.625812,-0.9651240768780001,53.309720
3297.0,-0.2665885,3.625719,-0.9665749896315,53.348683
3298.0,-0.2678955,3.625744,-0.971320501752,53.387837
3299.0,-0.2668205,3.62579,-0.967435100695,53.426833
3300.0,-0.2651105,3.625751,-0.9612246604855001,53.465580
3301.0,-0.267294,3.625822,-0.9691604656679998,53.504646
3302.0,-0.2662865,3.625588,-0.9654451389619999,53.543565
3303.0,-0.2660215,3.625651,-0.9645011174965,53.582445
3304.0,-0.2652705,3.625644,-0.961776396702,53.621216
3305.0,-0.2645845,3.625706,-0.959305609157,53.659886
3306.0,-0.2655035,3.625623,-0.9626155961805001,53.698690
3307.0,-0.264302,3.625485,-0.9582229364699999,53.737319
3308.0,-0.263584,3.625546,-0.955635916864,53.775843
3309.0,-0.2649795,3.62553,-0.9606911266349999,53.814570
3310.0,-0.2651735,3.62553,-0.961394479455,53.853326
3311.0,-0.2642745,3.62554,-0.9581377707300001,53.891951
3312.0,-0.2627085,3.625535,-0.9524588615475,53.930347
3313.0,-0.2638035,3.625377,-0.9563871414195001,53.968903
3314.0,-0.2639115,3.625358,-0.956773667817,54.007475
3315.0,-0.263232,3.625326,-0.9543018136320001,54.045947
3316.0,-0.262093,3.625338,-0.9501757124340001,54.084253
3317.0,-0.2627535,3.625351,-0.9525736639785,54.122655
3318.0,-0.2655635,3.625306,-0.962748949931,54.161468
3319.0,-0.262033,3.625165,-0.949912860445,54.199766
3320.0,-0.260764,3.625193,-0.9453198274519999,54.237877
3321.0,-0.3600595,3.644702,-1.3123095797689999,54.290501
3322.0,-0.3666605,3.646035,-1.3368570161175,54.344090
3323.0,-0.3655355,3.646125,-1.3327881249375,54.397515
3324.0,-0.3656545,3.646136,-1.3332260360119998,54.450956
3325.0,-0.3644165,3.64609,-1.328695356485,54.504217
3326.0,-0.365372,3.646231,-1.332230712932,54.557618
3327.0,-0.363978,3.646346,-1.327189724388,54.610815
3328.0,-0.3655555,3.646357,-1.3329458563135,54.664242
3329.0,-0.36512,3.646317,-1.33134326304,54.717606
3330.0,-0.3646995,3.64623,-1.3297782578850001,54.770908
3331.0,-0.3648535,3.646374,-1.330392316209,54.824233
3332.0,-0.3615665,3.646249,-1.3183614890585,54.877077
3333.0,-0.3642395,3.646339,-1.3281406941905,54.930312
3334.0,-0.3629895,3.646254,-1.323551916333,54.983364
3335.0,-0.3610915,3.646257,-1.3166324095155,55.036139
3336.0,-0.3614795,3.64625,-1.3180446268750001,55.088971
3337.0,-0.362682,3.64634,-1.32246188388,55.141978
3338.0,-0.360533,3.646224,-1.3145840773920001,55.194671
3339.0,-0.3608985,3.646141,-1.3158868176885001,55.247418
3340.0,-0.35905,3.646177,-1.3091598518499998,55.299895
3341.0,-0.3613985,3.646143,-1.3177106109855,55.352714
3342.0,-0.360223,3.64616,-1.31343069368,55.405362
3343.0,-0.3607595,3.64616,-1.3153868585200001,55.458089
3344.0,-0.3595345,3.64606,-1.31088435907,55.510636
3345.0,-0.3574885,3.645841,-1.3033462303285,55.562885
3346.0,-0.3584845,3.646021,-1.3070420151745,55.615278
3347.0,-0.357012,3.645994,-1.301663609928,55.667457
3348.0,-0.35741,3.645919,-1.30308790979,55.719694
3349.0,-0.357551,3.645865,-1.303582676615,55.771951
3350.0,-0.3570545,3.645847,-1.3017660776614999,55.824136
3351.0,-0.355867,3.645779,-1.2974124353929999,55.876148
3352.0,-0.355643,3.645835,-1.296615696905,55.928126
3353.0,-0.3556725,3.645656,-1.29665958366,55.980109
3354.0,-0.355202,3.64562,-1.29493151524,56.032023
3355.0,-0.3545645,3.645565,-1.2925879314425,56.083844
3356.0,-0.3545035,3.645542,-1.292357398397,56.135656
3357.0,-0.353394,3.645411,-1.288266374934,56.187306
3358.0,-0.353435,3.645264,-1.28836388184,56.238962
3359.0,-0.3531045,3.645219,-1.2871432323854999,56.290570
3360.0,-0.3509775,3.645248,-1.27940002992,56.341866
3361.0,-0.352369,3.645191,-1.284452307479,56.393366
3362.0,-0.3522985,3.645087,-1.2841586824695002,56.444856
3363.0,-0.350795,3.644984,-1.2786421622800002,56.496126
3364.0,-0.3500745,3.644904,-1.275987945348,56.547291
3365.0,-0.350012,3.644886,-1.275753838632,56.598447
3366.0,-0.349623,3.644867,-1.274329335141,56.649545
3367.0,-0.349745,3.644774,-1.2747414826299999,56.700662
3368.0,-0.349336,3.644713,-1.273229460568,56.751719
3369.0,-0.348903,3.644534,-1.2715888462020002,56.802712
3370.0,-0.347838,3.644509,-1.267698721542,56.853550
3371.0,-0.345896,3.644429,-1.260593413384,56.904104
3372.0,-0.3458985,3.644386,-1.2605876508209999,56.954658
3373.0,-0.3445505,3.64422,-1.25561782311,57.005016
3374.0,-0.344702,3.644191,-1.256159926082,57.055395
3375.0,-0.344402,3.644576,-1.255199263552,57.105731
3376.0,-0.3456405,3.644318,-1.259623895679,57.156248
3377.0,-0.3429515,3.643901,-1.2496813138015002,57.206371
3378.0,-0.3422035,3.643793,-1.2469187178755,57.256386
3379.0,-0.3416015,3.643667,-1.2446821127005,57.306312
3380.0,-0.340326,3.643435,-1.23995565981,57.356052
3381.0,-0.3406185,3.643663,-1.2410990255655,57.405835
3382.0,-0.3414575,3.644273,-1.2443643478975002,57.455740
3383.0,-0.3407165,3.644218,-1.241645202197,57.505537
3384.0,-0.3404835,3.643838,-1.240666715673,57.555300
3385.0,-0.338336,3.64362,-1.23276781632,57.604749
3386.0,-0.313577,3.638785,-1.1410392839449999,57.650580
3387.0,-0.312851,3.638372,-1.138268318572,57.696304
3388.0,-0.311055,3.638173,-1.1316719025150002,57.741766
3389.0,-0.3099815,3.637945,-1.1276956480175002,57.787071
3390.0,-0.3091895,3.637821,-1.1247760560795002,57.832260
3391.0,-0.309962,3.637809,-1.127582553258,57.877562
3392.0,-0.3105355,3.637775,-1.1296582785125,57.922948
3393.0,-0.307634,3.637446,-1.119002062764,57.967910
3394.0,-0.3075855,3.637356,-1.1187979639380001,58.012865
3395.0,-0.3075705,3.637217,-1.1187006512985,58.057818
3396.0,-0.306723,3.637044,-1.115565046812,58.102646
3397.0,-0.306345,3.636898,-1.11414551781,58.147420
3398.0,-0.304579,3.636889,-1.107720014731,58.191935
3399.0,-0.304548,3.636707,-1.1075518434359999,58.236446
3400.0,-0.3028065,3.636508,-1.101158259702,58.280702
3401.0,-0.3042535,3.636467,-1.1064078123845,58.325170
3402.0,-0.301988,3.636345,-1.09813255386,58.369307
3403.0,-0.300872,3.63623,-1.0940397925599998,58.413281
3404.0,-0.3014785,3.636035,-1.0961863777475,58.457343
3405.0,-0.300163,3.635929,-1.091371356427,58.501213
3406.0,-0.2985385,3.635801,-1.0854265768384999,58.544845
3407.0,-0.29862,3.635706,-1.08569452572,58.588490
3408.0,-0.297291,3.635553,-1.080817186923,58.631940
3409.0,-0.296674,3.63542,-1.0785345930799999,58.675300
3410.0,-0.2962245,3.635194,-1.076833525053,58.718594
3411.0,-0.2962345,3.63502,-1.07681833219,58.761890
3412.0,-0.295188,3.635001,-1.073008675188,58.805033
3413.0,-0.2939,3.634806,-1.0682694834,58.847988
3414.0,-0.2935545,3.634725,-1.0669898800125,58.890892
3415.0,-0.2925925,3.634424,-1.06340520422,58.933655
3416.0,-0.3170005,3.639457,-1.1537096887285,58.979986
3417.0,-0.317733,3.639523,-1.156396561359,59.026424
3418.0,-0.3166165,3.639372,-1.152285224838,59.072699
3419.0,-0.316143,3.639282,-1.1505335293260002,59.118904
3420.0,-0.315168,3.638964,-1.146885005952,59.164967
3421.0,-0.3151255,3.638896,-1.146708921448,59.211024
3422.0,-0.3145145,3.63883,-1.144464798035,59.256992
3423.0,-0.3140885,3.638723,-1.1428810489855,59.302897
3424.0,-0.3115765,3.638562,-1.1336904129929999,59.348435
3425.0,-0.311311,3.63829,-1.13263969819,59.393934
3426.0,-0.310831,3.638184,-1.130860370904,59.439363
3427.0,-0.3096875,3.638073,-1.1266657321875,59.484625
3428.0,-0.3096025,3.638007,-1.1263360622175,59.529875
3429.0,-0.307109,3.63776,-1.1171888358400002,59.574760
3430.0,-0.3065735,3.637625,-1.1151994279375,59.619567
3431.0,-0.305513,3.637426,-1.111280929538,59.664219
3432.0,-0.3060115,3.637339,-1.1130675633984999,59.708944
3433.0,-0.3048115,3.637195,-1.1086588637425001,59.753493
3434.0,-0.3034975,3.637031,-1.1038298159225,59.797850
3435.0,-0.3026665,3.63679,-1.100734500535,59.842086
3436.0,-0.300031,3.636686,-1.091118537266,59.885937
3437.0,-0.300394,3.636587,-1.0924089152779999,59.929841
3438.0,-0.300649,3.63647,-1.09330106903,59.973782
3439.0,-0.29857,3.636161,-1.08564858977,60.017419
3440.0,-0.299578,3.636108,-1.089297962424,60.061203
3441.0,-0.2976055,3.635858,-1.082051338019,60.104700
3442.0,-0.2968285,3.63579,-1.079206092015,60.148082
3443.0,-0.2960145,3.635579,-1.0761840998955001,60.191346
3444.0,-0.2961385,3.635415,-1.0765863449775002,60.234628
3445.0,-0.29583,3.635249,-1.0754157116699998,60.277864
3446.0,-0.29418,3.635051,-1.06935930318,60.320860
3447.0,-0.293655,3.634918,-1.0674118452899999,60.363779
3448.0,-0.2912975,3.634764,-1.05879766629,60.406353
3449.0,-0.2908725,3.634633,-1.0572147872925,60.448865
3450.0,-0.290103,3.634417,-1.054355274951,60.491265
3451.0,-0.29048,3.634302,-1.05569204496,60.533720
3452.0,-0.289748,3.634103,-1.052974076044,60.576067
3453.0,-0.286822,3.633813,-1.042257512286,60.617987
3454.0,-0.286419,3.633861,-1.040806833759,60.659849
3455.0,-0.285793,3.633484,-1.0384242928120002,60.701618
3456.0,-0.285169,3.633289,-1.036101390841,60.743297
3457.0,-0.282825,3.633101,-1.0275317903249999,60.784633
3458.0,-0.2821525,3.632985,-1.0250558002124999,60.825871
3459.0,-0.281429,3.632797,-1.022374426913,60.867003
3460.0,-0.2822095,3.632685,-1.0251782175075,60.908249
3461.0,-0.2785115,3.632314,-1.0116412206110001,60.948954
