time,current,voltage,power
2790.0,0.1139,3.534861,0.4026206679
2791.0,0.1136455,3.534967,0.4017330921985
2792.0,0.112248,3.535084,0.396806108832
2793.0,0.112268,3.535215,0.39689151762
2794.0,0.111723,3.535274,0.394971417102
2795.0,0.1104125,3.535502,0.390363614575
2796.0,0.109727,3.535429,0.387932017883
2797.0,0.1093645,3.53565,0.386674594425
2798.0,0.1079245,3.535805,0.3815999867225
2799.0,0.106904,3.535893,0.37800110527200004
2800.0,0.105777,3.536081,0.37403603993699996
2801.0,0.1057655,3.536201,0.37400806686550003
2802.0,0.104961,3.536283,0.371171799963
2803.0,0.1046115,3.536493,0.3699578374695
2804.0,0.102481,3.536611,0.362435431891
2805.0,0.1029925,3.536737,0.36425738547250003
2806.0,0.1019745,3.536864,0.360669937968
2807.0,0.1001785,3.537002,0.354331554857
2808.0,0.099403,3.537187,0.351606999361
2809.0,0.0994365,3.537281,0.3517348421565
2810.0,0.0973425,3.537513,0.3443503592025
2811.0,0.0968535,3.537585,0.3426274887975
2812.0,0.0967445,3.537738,0.342256693941
2813.0,0.0960325,3.537913,0.3397546301725
2814.0,0.096042,3.538034,0.339799861428
2815.0,0.093875,3.538249,0.332153124875
2816.0,0.092946,3.53841,0.32888105586
2817.0,0.0916585,3.538637,0.3243461594645
2818.0,0.091503,3.538721,0.323803587663
2819.0,0.092376,3.538715,0.32689233683999996
2820.0,0.0904245,3.538998,0.320012124651
2821.0,0.0888885,3.539152,0.314589912552
2822.0,0.0885995,3.539381,0.3135873869095
2823.0,0.0880135,3.539487,0.31152263907449995
2824.0,0.084713,3.539704,0.299858944952
2825.0,0.084858,3.539814,0.300381536412
2826.0,0.0834165,3.540061,0.29529949840650005
2827.0,0.0843295,3.540243,0.2985469220685
2828.0,0.08388,3.540385,0.2969674938
2829.0,0.0800275,3.54058,0.28334376595
2830.0,0.0818205,3.540684,0.289700535222
2831.0,0.081281,3.540762,0.287796676122
2832.0,0.0796205,3.540959,0.2819329260595
2833.0,0.0781555,3.541213,0.2767652726215
2834.0,0.0779525,3.541398,0.276060827595
2835.0,0.0781105,3.541524,0.276630210402
2836.0,0.0761885,3.541739,0.26983978180150003
2837.0,0.075172,3.541959,0.266256141948
2838.0,0.0729095,3.542057,0.2582496048415
2839.0,0.074459,3.542272,0.263754030848
2840.0,0.0744565,3.542351,0.2637510572315
2841.0,0.0710055,3.542682,0.25154990675100003
2842.0,0.0718065,3.542815,0.25439714529749996
2843.0,0.0696935,3.54302,0.24692546437000001
2844.0,0.070524,3.543187,0.24987971998800002
2845.0,0.0690205,3.543305,0.2445606827525
2846.0,0.067495,3.543557,0.239172379715
2847.0,0.065561,3.543754,0.23233205599399998
2848.0,0.065165,3.543997,0.230944564505
2849.0,0.0630265,3.54413,0.223374109445
2850.0,0.061415,3.544352,0.21767637807999998
2851.0,0.0617785,3.544566,0.218977970631
2852.0,0.061426,3.544825,0.21774442045
2853.0,0.0613945,3.545017,0.2176445462065
2854.0,0.059894,3.544928,0.212319917632
2855.0,0.0575755,3.545403,0.2041283504265
2856.0,0.057502,3.545533,0.20387523856599998
2857.0,0.057033,3.545749,0.202224702717
2858.0,0.0539775,3.546009,0.1914047007975
2859.0,0.053297,3.546206,0.189002141182
2860.0,0.052926,3.546415,0.18769756029
2861.0,0.0533005,3.546617,0.1890364594085
2862.0,0.0512665,3.546839,0.18183402159349998
2863.0,0.050925,3.547007,0.180631331475
2864.0,0.0487245,3.547193,0.1728352053285
2865.0,0.0489165,3.547421,0.1735274193465
2866.0,0.047693,3.547668,0.16919892992399999
2867.0,0.0466915,3.547891,0.1656563526265
2868.0,0.0452595,3.548051,0.1605830142345
2869.0,0.043369,3.548262,0.15388457467799999
2870.0,0.0419775,3.548505,0.1489573686375
2871.0,0.042296,3.548742,0.15009759163199998
2872.0,0.041414,3.548899,0.146974103186
2873.0,0.0400335,3.549145,0.1420846963575
2874.0,0.0383995,3.549315,0.1362919213425
2875.0,0.036635,3.549558,0.13003805733
2876.0,0.0363655,3.549824,0.129091124672
2877.0,0.036079,3.550028,0.128081460212
2878.0,0.0342025,3.55018,0.12142503145
2879.0,0.0335565,3.550496,0.119142219024
2880.0,0.0322625,3.550822,0.114558394775
2881.0,0.031797,3.55104,0.11291241887999999
2882.0,0.030362,3.551202,0.107821595124
2883.0,0.029213,3.551361,0.10374590889299999
2884.0,0.0280375,3.55161,0.099578265375
2885.0,0.026704,3.551855,0.09484873592
2886.0,0.0248625,3.55213,0.08831483212499999
2887.0,0.025292,3.552302,0.089844822184
2888.0,0.02448,3.552545,0.08696630159999999
2889.0,0.022248,3.552808,0.07904287238400001
2890.0,0.0211625,3.553023,0.07519084923750001
2891.0,0.0211715,3.553307,0.07522883915050001
2892.0,0.020075,3.553517,0.07133685377499999
2893.0,0.0170475,3.553806,0.060583507785
2894.0,0.015536,3.554053,0.055215767408
2895.0,0.0164355,3.554288,0.058416500424
2896.0,0.0163595,3.554406,0.058148304957
2897.0,0.014248,3.55465,0.0506466532
2898.0,0.0131505,3.554925,0.0467490412125
2899.0,0.0129955,3.555196,0.046201549618
2900.0,0.0101685,3.555424,0.036153328944
2901.0,0.0090575,3.555627,0.032205091552499995
2902.0,0.0083965,3.555932,0.029857383037999997
2903.0,0.007786,3.556119,0.027687942534
2904.0,0.006706,3.556364,0.023848976984
2905.0,0.003813,3.556548,0.013561117523999999
2906.0,0.0033045,3.556839,0.011753574475500001
2907.0,0.001738,3.557068,0.006182184184
2908.0,0.0023035,3.557373,0.0081944087055
2909.0,0.0004255,3.557646,0.001513778373
2910.0,-0.0009395,3.557893,-0.0033426404735
2911.0,-0.001664,3.55814,-0.005920744959999999
2912.0,-0.003555,3.558385,-0.012650058674999999
2913.0,-0.003126,3.558665,-0.01112438679
2914.0,-0.004836,3.558865,-0.01721067114
2915.0,-0.005522,3.559186,-0.019653825092
2916.0,-0.007669,3.559353,-0.027296678157
2917.0,-0.009977,3.559619,-0.035514318763
2918.0,-0.0097895,3.559842,-0.034849073259
2919.0,-0.011336,3.560164,-0.040358019104
2920.0,-0.012728,3.560404,-0.045316822112
2921.0,-0.0129865,3.560658,-0.046240485117
2922.0,-0.015037,3.560895,-0.053545178115
2923.0,-0.0147715,3.561192,-0.052604147628
2924.0,-0.016137,3.561418,-0.057470602265999995
2925.0,-0.017752,3.561483,-0.063223446216
2926.0,-0.019446,3.561957,-0.069265815822
2927.0,-0.020504,3.562237,-0.073040107448
2928.0,-0.0210085,3.562556,-0.074843957726
2929.0,-0.0213365,3.562679,-0.0760151004835
2930.0,-0.0251535,3.562934,-0.08962026036899999
2931.0,-0.0246945,3.563123,-0.0879895409235
2932.0,-0.026655,3.563332,-0.09498061446
2933.0,-0.026962,3.563772,-0.096086420664
2934.0,-0.0286985,3.564022,-0.102282085367
2935.0,-0.0289925,3.564264,-0.10333692402000001
2936.0,-0.030364,3.564531,-0.108233419284
2937.0,-0.0316065,3.564834,-0.11267192582100001
2938.0,-0.0331085,3.565062,-0.11803385522700001
2939.0,-0.034351,3.565311,-0.12247199816099999
2940.0,-0.035713,3.565637,-0.12733959418100002
2941.0,-0.0385645,3.565915,-0.1375177290175
2942.0,-0.037932,3.566129,-0.13527040522800002
2943.0,-0.0388695,3.566346,-0.138622085847
2944.0,-0.041848,3.566692,-0.14925892681600003
2945.0,-0.041393,3.566909,-0.147645064237
2946.0,-0.0439435,3.567128,-0.156752089268
2947.0,-0.042967,3.567475,-0.153283698325
2948.0,-0.0459385,3.567797,-0.1638992424845
2949.0,-0.043818,3.567848,-0.15633596366400002
2950.0,-0.04744,3.568189,-0.16927488616
2951.0,-0.0497105,3.568556,-0.177394703038
2952.0,-0.0508625,3.568831,-0.18151966673749997
2953.0,-0.0503495,3.569078,-0.179701292761
2954.0,-0.0512795,3.56931,-0.183032432145
2955.0,-0.0541745,3.569633,-0.1933830829585
2956.0,-0.054184,3.569787,-0.193425338808
2957.0,-0.0558165,3.570238,-0.19927818932699998
2958.0,-0.0574065,3.570507,-0.2049703100955
2959.0,-0.0572535,3.570726,-0.204436561041
2960.0,-0.059658,3.571011,-0.213039374238
2961.0,-0.138359,3.586468,-0.49622012601200005
2962.0,-0.1429745,3.587728,-0.512953616936
2963.0,-0.1466255,3.588069,-0.5261024111595
2964.0,-0.1468965,3.588376,-0.527119875084
2965.0,-0.1487555,3.588801,-0.5338538871555001
2966.0,-0.1495635,3.589085,-0.5367961143975
2967.0,-0.149251,3.589419,-0.535724375169
2968.0,-0.1493485,3.589711,-0.5361179532835
2969.0,-0.150881,3.59001,-0.5416642988099999
2970.0,-0.152641,3.590331,-0.5480317141709999
2971.0,-0.1541465,3.590717,-0.5534964580405
2972.0,-0.156091,3.591046,-0.5605299611860001
2973.0,-0.156898,3.591366,-0.563478142668
2974.0,-0.1557945,3.591591,-0.5595501240495
2975.0,-0.159282,3.591933,-0.572130272106
2976.0,-0.1598685,3.592253,-0.5742880987305
2977.0,-0.1628105,3.592607,-0.5849141419735
2978.0,-0.1627395,3.592876,-0.584702843802
2979.0,-0.1632645,3.593248,-0.586649838096
2980.0,-0.1655805,3.593485,-0.5950110430425
2981.0,-0.1656865,3.593836,-0.5954501084139999
2982.0,-0.1669445,3.594123,-0.6000190671735001
2983.0,-0.1687225,3.594446,-0.606463915235
2984.0,-0.169185,3.59474,-0.6081760869
2985.0,-0.1716085,3.595002,-0.616932900717
2986.0,-0.1727905,3.595326,-0.621238177203
2987.0,-0.172791,3.595617,-0.621290257047
2988.0,-0.1750275,3.595928,-0.62938628802
2989.0,-0.175048,3.596287,-0.629522846776
2990.0,-0.176256,3.596573,-0.6339175706879999
2991.0,-0.1783725,3.596713,-0.6415546895925
2992.0,-0.1786345,3.597176,-0.642579736172
2993.0,-0.1802375,3.59743,-0.648391789625
2994.0,-0.1811035,3.59779,-0.651572361265
2995.0,-0.1827645,3.598086,-0.6576023887469999
2996.0,-0.1825475,3.598132,-0.65683000127
2997.0,-0.184423,3.59865,-0.66367382895
2998.0,-0.1854385,3.598939,-0.6673818497515001
2999.0,-0.1872385,3.599324,-0.673932026774
3000.0,-0.18773,3.599576,-0.67574840248
3001.0,-0.1889705,3.599773,-0.6802509036965
3002.0,-0.191236,3.600066,-0.688462221576
3003.0,-0.1908585,3.6004,-0.6871669434
3004.0,-0.1919415,3.600652,-0.691114545858
3005.0,-0.1931085,3.600969,-0.6953777221365
3006.0,-0.1958145,3.601316,-0.7051898918820001
3007.0,-0.1961655,3.601525,-0.7064949523875
3008.0,-0.196402,3.601828,-0.707406222856
3009.0,-0.198409,3.602186,-0.7147061220740001
3010.0,-0.1988025,3.602315,-0.7161492277875
3011.0,-0.201322,3.602731,-0.725309010382
3012.0,-0.2020565,3.602912,-0.727991788528
3013.0,-0.202693,3.603121,-0.730327404853
3014.0,-0.204298,3.603509,-0.7361896816819999
3015.0,-0.203075,3.603781,-0.7318378265750001
3016.0,-0.206756,3.604207,-0.745191422492
3017.0,-0.2061035,3.604418,-0.7428831652629999
3018.0,-0.208466,3.604662,-0.751449468492
3019.0,-0.209419,3.605095,-0.754975389805
3020.0,-0.2101315,3.605347,-0.7575969731305
3021.0,-0.211272,3.605582,-0.7617585203039999
3022.0,-0.211029,3.605894,-0.760948204926
3023.0,-0.214149,3.606257,-0.772276330293
3024.0,-0.214834,3.60652,-0.77480311768
3025.0,-0.2163605,3.60676,-0.78036039698
3026.0,-0.190666,3.601751,-0.6867314561660001
3027.0,-0.19087,3.601956,-0.68750534172
3028.0,-0.1917625,3.602219,-0.6907705209875
3029.0,-0.192852,3.602421,-0.694734094692
3030.0,-0.193693,3.602687,-0.697815253091
3031.0,-0.1942335,3.602811,-0.6997865903685
3032.0,-0.19671,3.603267,-0.70879865157
3033.0,-0.1972905,3.603493,-0.7109349357165
3034.0,-0.1994775,3.603746,-0.718866242715
3035.0,-0.2006735,3.604065,-0.7232403377775
3036.0,-0.201784,3.604261,-0.727282201624
3037.0,-0.2013995,3.604565,-0.7259575887175
3038.0,-0.2023895,3.604755,-0.7295645620725
3039.0,-0.2045015,3.605123,-0.7372530611845
3040.0,-0.2056425,3.605374,-0.741418122795
3041.0,-0.205231,3.605572,-0.739975147132
3042.0,-0.2064425,3.605853,-0.7444013079525
3043.0,-0.2086805,3.606065,-0.7525154472325
3044.0,-0.2087275,3.606377,-0.7527500552675
3045.0,-0.210474,3.606685,-0.75911341869
3046.0,-0.210749,3.606948,-0.760160684052
3047.0,-0.212096,3.607109,-0.765053390464
3048.0,-0.2139635,3.607449,-0.7718624141115
3049.0,-0.214794,3.607625,-0.77489620425
3050.0,-0.2163125,3.608009,-0.7804574468125
3051.0,-0.217493,3.608145,-0.784746280485
3052.0,-0.215721,3.608444,-0.778417148124
3053.0,-0.2190335,3.608831,-0.7904548848384999
3054.0,-0.2185875,3.608923,-0.7888654562624999
3055.0,-0.220733,3.609303,-0.7966922790990001
3056.0,-0.2478635,3.61466,-0.89594227891
3057.0,-0.2499325,3.615181,-0.9035512252825001
3058.0,-0.2529605,3.615351,-0.9145409966354999
3059.0,-0.251765,3.615747,-0.910318543455
3060.0,-0.2547055,3.616011,-0.9210178897604999
3061.0,-0.253015,3.616309,-0.914980421635
3062.0,-0.25551,3.616529,-0.92405932479
3063.0,-0.256013,3.616753,-0.925935785789
3064.0,-0.2582915,3.617089,-0.9342633434435
3065.0,-0.258359,3.617408,-0.934589913472
3066.0,-0.258424,3.617755,-0.9349147181199999
3067.0,-0.2598925,3.617986,-0.9402874265050001
3068.0,-0.2591145,3.618091,-0.9374998404195002
3069.0,-0.2622565,3.618477,-0.9489691133505
3070.0,-0.263206,3.618745,-0.95247539647
3071.0,-0.264466,3.619049,-0.9571154128339999
3072.0,-0.2647955,3.619193,-0.9583460200315
3073.0,-0.267014,3.619445,-0.9664424872299998
3074.0,-0.2670415,3.619764,-0.9666272082059999
3075.0,-0.266967,3.61994,-0.96640452198
3076.0,-0.2687735,3.620329,-0.9730484964814999
3077.0,-0.269823,3.620409,-0.976869617607
3078.0,-0.2716005,3.620837,-0.9834211396185001
3079.0,-0.2714855,3.620972,-0.983041393906
3080.0,-0.272661,3.621356,-0.9874025483159999
3081.0,-0.273628,3.621457,-0.9909320359959999
3082.0,-0.27425,3.62173,-0.9932594524999999
3083.0,-0.2750145,3.621886,-0.996071167347
3084.0,-0.275868,3.622185,-0.99924493158
3085.0,-0.2758655,3.622398,-0.999294635469
3086.0,-0.2774235,3.62277,-1.005041533095
3087.0,-0.278815,3.622953,-1.010133640695
3088.0,-0.2783205,3.623154,-1.0083980328570001
3089.0,-0.2799775,3.623364,-1.01446039431
3090.0,-0.281618,3.623724,-1.020505905432
3091.0,-0.283287,3.623957,-1.026619906659
3092.0,-0.282886,3.624206,-1.0252371385160002
3093.0,-0.283902,3.624417,-1.028979235134
3094.0,-0.2835895,3.624643,-1.0279106960484998
3095.0,-0.2863405,3.624982,-1.037979158371
3096.0,-0.285731,3.625192,-1.035829735352
3097.0,-0.2874695,3.62548,-1.04221492286
3098.0,-0.287889,3.625667,-1.043789646963
3099.0,-0.2918835,3.625997,-1.0583686953495
3100.0,-0.288768,3.626143,-1.047114061824
3101.0,-0.2914085,3.626393,-1.0567617445405002
3102.0,-0.291721,3.626567,-1.0579457518070001
3103.0,-0.2925395,3.626823,-1.0609889870085
3104.0,-0.293831,3.627019,-1.0657306197890002
3105.0,-0.2950435,3.627297,-1.0702104024195
3106.0,-0.2960175,3.627545,-1.0738168020375
3107.0,-0.2973755,3.627861,-1.0788369788055
3108.0,-0.2978695,3.627906,-1.080642546267
3109.0,-0.29939,3.628329,-1.08628541931
3110.0,-0.2989765,3.628443,-1.0848191885894998
3111.0,-0.3012535,3.628612,-1.093132065142
3112.0,-0.3003525,3.628905,-1.0899506890125001
3113.0,-0.300488,3.628967,-1.0904610358959999
3114.0,-0.302066,3.629322,-1.0962947792520001
3115.0,-0.30296,3.629627,-1.0996317959200002
3116.0,-0.3049195,3.629737,-1.1067775911715
3117.0,-0.3050355,3.6301,-1.1073093685500002
3118.0,-0.3066675,3.630215,-1.1132689585125
3119.0,-0.305411,3.630473,-1.108786389403
3120.0,-0.3079775,3.630681,-1.1181680576775002
3121.0,-0.204121,3.610099,-0.736897017979
3122.0,-0.2020635,3.60978,-0.7294047810300001
3123.0,-0.2029925,3.609883,-0.7327791748775
3124.0,-0.2042475,3.610067,-0.7373471595825
3125.0,-0.2049925,3.610092,-0.7400417843099999
3126.0,-0.2068925,3.610366,-0.7469576476550001
3127.0,-0.206972,3.610426,-0.7472570900719999
3128.0,-0.2079505,3.610587,-0.7508233719435001
3129.0,-0.2078485,3.610696,-0.7504777475559999
3130.0,-0.208481,3.610814,-0.752786113534
3131.0,-0.2090005,3.61097,-0.754694535485
3132.0,-0.210742,3.611195,-0.76103045669
3133.0,-0.211172,3.611271,-0.762599319612
3134.0,-0.212728,3.611428,-0.768251855584
3135.0,-0.213759,3.611528,-0.771996613752
3136.0,-0.2143125,3.611782,-0.7740500298749999
3137.0,-0.213399,3.61199,-0.77079505401
3138.0,-0.2138245,3.612096,-0.772354621152
3139.0,-0.2144755,3.612176,-0.774723253688
3140.0,-0.217426,3.612406,-0.785430986956
3141.0,-0.218183,3.612545,-0.788195905735
3142.0,-0.2186275,3.612917,-0.7898830114175
3143.0,-0.219412,3.612822,-0.792696500664
3144.0,-0.2192395,3.61296,-0.79210354392
3145.0,-0.2197295,3.613083,-0.7939009210485
3146.0,-0.2206715,3.613268,-0.797345269462
3147.0,-0.221105,3.613542,-0.7989722039099999
3148.0,-0.2224285,3.613607,-0.8037691845995
3149.0,-0.2237475,3.613767,-0.8085713318325
3150.0,-0.2242755,3.61389,-0.810506986695
3151.0,-0.2240255,3.614039,-0.8096368939945
3152.0,-0.2249285,3.614225,-0.8129422079124999
3153.0,-0.225732,3.614251,-0.8158521067319999
3154.0,-0.226473,3.614363,-0.818555631699
3155.0,-0.2271955,3.614623,-0.8212260797965
3156.0,-0.2277745,3.614796,-0.823358351502
3157.0,-0.2276675,3.615013,-0.8230209721774999
3158.0,-0.229493,3.615095,-0.8296389968350001
3159.0,-0.2298135,3.615115,-0.8308022310525
3160.0,-0.230206,3.615323,-0.832269046538
3161.0,-0.2313335,3.61562,-0.83641402927
3162.0,-0.231159,3.615675,-0.835795817325
3163.0,-0.2322415,3.615853,-0.8397511244995
3164.0,-0.232576,3.615993,-0.840993187968
3165.0,-0.234371,3.616139,-0.847518113569
3166.0,-0.2331615,3.616184,-0.843154885716
3167.0,-0.2355745,3.616424,-0.8519372755879999
3168.0,-0.235989,3.616641,-0.8534874929490001
3169.0,-0.2340245,3.616536,-0.846358029132
3170.0,-0.2356665,3.616855,-0.8523715588575
3171.0,-0.2358925,3.617028,-0.85322977749
3172.0,-0.238471,3.617192,-0.862595393432
3173.0,-0.238932,3.617302,-0.864289201464
3174.0,-0.238177,3.617381,-0.861576954437
3175.0,-0.238463,3.617512,-0.862642764056
3176.0,-0.2397875,3.617583,-0.8674511836125
3177.0,-0.241217,3.61786,-0.87268933562
3178.0,-0.2415085,3.618032,-0.873785481272
3179.0,-0.2415505,3.618097,-0.8739531393985001
3180.0,-0.242869,3.618107,-0.878726028983
3181.0,-0.2424055,3.618343,-0.8771062440865
3182.0,-0.242451,3.618411,-0.877287365361
3183.0,-0.2452945,3.618663,-0.8876381312535
3184.0,-0.2427795,3.618713,-0.8785493327835
3185.0,-0.2439845,3.618772,-0.8829242770339999
3186.0,-0.2452895,3.618955,-0.8876916624725
3187.0,-0.2451495,3.619175,-0.8872389416625
3188.0,-0.2453535,3.619298,-0.888007431843
3189.0,-0.2473155,3.619516,-0.895162409298
3190.0,-0.2483525,3.619515,-0.8989155990375
3191.0,-0.2474285,3.619525,-0.8955736414625
3192.0,-0.249254,3.619796,-0.902248632184
3193.0,-0.2472015,3.61977,-0.894812573655
3194.0,-0.247285,3.61993,-0.8951543900500001
3195.0,-0.249119,3.619949,-0.9017980749310001
3196.0,-0.2506155,3.620322,-0.9073088081909999
3197.0,-0.250165,3.620323,-0.9056781032950001
3198.0,-0.2513985,3.620439,-0.9101729339415001
3199.0,-0.2516715,3.62052,-0.9111816991799999
3200.0,-0.2528145,3.620691,-0.9153631848195
3201.0,-0.254166,3.620723,-0.9202646820179999
3202.0,-0.251564,3.620858,-0.9108775219120001
3203.0,-0.254094,3.62092,-0.9200540464799999
3204.0,-0.253448,3.621075,-0.9177542166
3205.0,-0.254575,3.621233,-0.921875390975
3206.0,-0.254292,3.621158,-0.9208315101360001
3207.0,-0.253152,3.621382,-0.916760096064
3208.0,-0.2550285,3.621508,-0.923587752978
3209.0,-0.255472,3.621541,-0.925202322352
3210.0,-0.257,3.621692,-0.930774844
3211.0,-0.256703,3.621692,-0.929699201476
3212.0,-0.2570255,3.621823,-0.9309008674865
3213.0,-0.2570915,3.621908,-0.9311617605819998
3214.0,-0.255938,3.622002,-0.927007947876
3215.0,-0.25724,3.622141,-0.9317595508400001
3216.0,-0.258637,3.622274,-0.936854080538
3217.0,-0.2588175,3.622376,-0.93753430038
3218.0,-0.256686,3.622362,-0.9298096123320001
3219.0,-0.2585985,3.622505,-0.9367743592425
3220.0,-0.2586665,3.622564,-0.9370359509060001
3221.0,-0.2605055,3.622745,-0.9437449975975001
3222.0,-0.2598395,3.622833,-0.9413551153035
3223.0,-0.2601755,3.622874,-0.942583054387
3224.0,-0.2598595,3.623069,-0.9414888988055001
3225.0,-0.261658,3.623084,-0.948008913272
3226.0,-0.2612215,3.623151,-0.9464449389465
3227.0,-0.2613815,3.623132,-0.9470196768579999
3228.0,-0.2602015,3.62332,-0.94279329898
3229.0,-0.262635,3.62354,-0.9516684279000001
3230.0,-0.263304,3.623523,-0.954088099992
3231.0,-0.2619485,3.623448,-0.9491567684279999
3232.0,-0.26326,3.623599,-0.95394867274
3233.0,-0.263974,3.623703,-0.9565633757219999
3234.0,-0.263569,3.623723,-0.955101047387
3235.0,-0.2630465,3.623817,-0.9532323784905
3236.0,-0.263655,3.623826,-0.9554398440299999
3237.0,-0.2645745,3.623985,-0.9588140193824999
3238.0,-0.2653635,3.624074,-0.9616969608989998
3239.0,-0.2642415,3.62413,-0.9576455473950001
3240.0,-0.2646015,3.624229,-0.9589764297435
3241.0,-0.264923,3.62415,-0.9601206904500001
3242.0,-0.26457,3.624221,-0.9588601499700001
3243.0,-0.264829,3.624308,-0.9598218633319999
3244.0,-0.2646355,3.624399,-0.9591446415645001
3245.0,-0.265979,3.624576,-0.964061099904
3246.0,-0.268416,3.624541,-0.972884797056
3247.0,-0.264921,3.624638,-0.9602427235980001
3248.0,-0.26497,3.62462,-0.9604155614
3249.0,-0.2663995,3.624757,-0.9656334524215
3250.0,-0.2674775,3.624849,-0.9695655483975
3251.0,-0.2651515,3.624766,-0.961112142049
3252.0,-0.266243,3.624853,-0.965091737279
3253.0,-0.264338,3.624843,-0.958183748934
3254.0,-0.26607,3.625005,-0.9645050803499998
3255.0,-0.267412,3.624963,-0.969358605756
3256.0,-0.2665465,3.624991,-0.9662286635815001
3257.0,-0.2671965,3.625081,-0.9686089554165
3258.0,-0.266951,3.625106,-0.967725671806
3259.0,-0.2670805,3.62526,-0.96823625343
3260.0,-0.268034,3.625342,-0.9717149176279999
3261.0,-0.266399,3.625201,-0.965749921199
3262.0,-0.268736,3.625324,-0.974255070464
3263.0,-0.268304,3.625426,-0.972716297504
3264.0,-0.2668305,3.62544,-0.9673779679200002
3265.0,-0.2671035,3.625377,-0.9683508855194999
3266.0,-0.268715,3.625568,-0.9742445051199999
3267.0,-0.268456,3.625371,-0.9732525971759999
3268.0,-0.267783,3.625512,-0.970850479896
3269.0,-0.267722,3.625547,-0.970638693934
3270.0,-0.268349,3.625739,-0.972963434911
3271.0,-0.269887,3.625704,-0.9785303754479999
3272.0,-0.2691065,3.625629,-0.9756803304885001
3273.0,-0.2680535,3.625673,-0.9718743375055
3274.0,-0.268923,3.625694,-0.9750325075620001
3275.0,-0.267511,3.625744,-0.969926403184
3276.0,-0.267581,3.625677,-0.9701622773370001
3277.0,-0.2679155,3.62574,-0.9713919449699999
3278.0,-0.2698775,3.625733,-0.9785037577075
3279.0,-0.2682685,3.625824,-0.9726943657440001
3280.0,-0.2674835,3.625814,-0.969845419069
3281.0,-0.265663,3.625673,-0.9632071661989999
3282.0,-0.2681255,3.62575,-0.9721560316250001
3283.0,-0.26811,3.625835,-0.97212262185
3284.0,-0.267544,3.625725,-0.9700409694000001
3285.0,-0.2684865,3.625912,-0.973508422188
3286.0,-0.2676635,3.625768,-0.970485753068
3287.0,-0.2681225,3.625736,-0.9721414006599999
3288.0,-0.2679405,3.625787,-0.9714951816735
3289.0,-0.2671135,3.625835,-0.9685094772725
3290.0,-0.267863,3.625834,-0.971226772742
3291.0,-0.267178,3.625797,-0.9687331908660001
3292.0,-0.2688765,3.625677,-0.9748593418905
3293.0,-0.265996,3.625723,-0.964427815108
3294.0,-0.266563,3.625747,-0.966489997561
3295.0,-0.265664,3.625855,-0.96325914272
3296.0,-0.2661815,3.625812,-0.9651240768780001
3297.0,-0.2665885,3.625719,-0.9665749896315
3298.0,-0.2678955,3.625744,-0.971320501752
3299.0,-0.2668205,3.62579,-0.967435100695
3300.0,-0.2651105,3.625751,-0.9612246604855001
3301.0,-0.267294,3.625822,-0.9691604656679998
3302.0,-0.2662865,3.625588,-0.9654451389619999
3303.0,-0.2660215,3.625651,-0.9645011174965
3304.0,-0.2652705,3.625644,-0.961776396702
3305.0,-0.2645845,3.625706,-0.959305609157
3306.0,-0.2655035,3.625623,-0.9626155961805001
3307.0,-0.264302,3.625485,-0.9582229364699999
3308.0,-0.263584,3.625546,-0.955635916864
3309.0,-0.2649795,3.62553,-0.9606911266349999
3310.0,-0.2651735,3.62553,-0.961394479455
3311.0,-0.2642745,3.62554,-0.9581377707300001
3312.0,-0.2627085,3.625535,-0.9524588615475
3313.0,-0.2638035,3.625377,-0.9563871414195001
3314.0,-0.2639115,3.625358,-0.956773667817
3315.0,-0.263232,3.625326,-0.9543018136320001
3316.0,-0.262093,3.625338,-0.9501757124340001
3317.0,-0.2627535,3.625351,-0.9525736639785
3318.0,-0.2655635,3.625306,-0.962748949931
3319.0,-0.262033,3.625165,-0.949912860445
3320.0,-0.260764,3.625193,-0.9453198274519999
3321.0,-0.3600595,3.644702,-1.3123095797689999
3322.0,-0.3666605,3.646035,-1.3368570161175
3323.0,-0.3655355,3.646125,-1.3327881249375
3324.0,-0.3656545,3.646136,-1.3332260360119998
3325.0,-0.3644165,3.64609,-1.328695356485
3326.0,-0.365372,3.646231,-1.332230712932
3327.0,-0.363978,3.646346,-1.327189724388
3328.0,-0.3655555,3.646357,-1.3329458563135
3329.0,-0.36512,3.646317,-1.33134326304
3330.0,-0.3646995,3.64623,-1.3297782578850001
3331.0,-0.3648535,3.646374,-1.330392316209
3332.0,-0.3615665,3.646249,-1.3183614890585
3333.0,-0.3642395,3.646339,-1.3281406941905
3334.0,-0.3629895,3.646254,-1.323551916333
3335.0,-0.3610915,3.646257,-1.3166324095155
3336.0,-0.3614795,3.64625,-1.3180446268750001
3337.0,-0.362682,3.64634,-1.32246188388
3338.0,-0.360533,3.646224,-1.3145840773920001
3339.0,-0.3608985,3.646141,-1.3158868176885001
3340.0,-0.35905,3.646177,-1.3091598518499998
3341.0,-0.3613985,3.646143,-1.3177106109855
3342.0,-0.360223,3.64616,-1.31343069368
3343.0,-0.3607595,3.64616,-1.3153868585200001
3344.0,-0.3595345,3.64606,-1.31088435907
3345.0,-0.3574885,3.645841,-1.3033462303285
3346.0,-0.3584845,3.646021,-1.3070420151745
3347.0,-0.357012,3.645994,-1.301663609928
3348.0,-0.35741,3.645919,-1.30308790979
3349.0,-0.357551,3.645865,-1.303582676615
